year,team,Country,team_score,team_rank,team_name_reduced,team_pcs_id,team_gen_id,team_class
1992.0,Colombia,Colombia,0.0,113.0,colombia,,11288.0,
1997.0,Petroleo de Colombia - Ecopetrol - Isa - FEN,Colombia,82.0,66.0,petroleodecolombiaecopetrolisafen,,11294.0,
1998.0,Petroleo de Colombia - Energia Pura,Colombia,23.0,69.0,petroleodecolombiaenergiapura,,11295.0,
2002.0,Colombia - Selle Italia,Colombia,1315.0,38.0,colombiaselleitalia,2925.0,2925.0,
2003.0,Colombia - Selle Italia,Colombia,835.0,46.0,colombiaselleitalia,2925.0,2925.0,
2004.0,Colombia - Selle Italia,Colombia,913.0,39.0,colombiaselleitalia,2925.0,2925.0,TT2
2007.0,Colombia Es Pasion Team,Colombia,243.0,70.0,colombiaespasionteam,1141.0,1141.0,CT
2008.0,Colombia Es Pasion - Coldeportes,Colombia,498.0,44.0,colombiaespasioncoldeportes,1141.0,1141.0,CT
2009.0,Colombia Es Pasion - Coldeportes,Colombia,234.0,64.0,colombiaespasioncoldeportes,1141.0,1141.0,CT
2010.0,Cafe de Colombia - Colombia es Pasion,Colombia,617.0,36.0,cafedecolombiacolombiaespasion,1141.0,1141.0,CT
2011.0,Colombia Es Pasion,Colombia,711.0,39.0,colombiaespasion,,11296.0,
2012.0,Colombia - Coldeportes,Colombia,815.0,36.0,colombiacoldeportes,1141.0,1141.0,PCT
2012.0,Colombia - Comcel,Colombia,203.0,76.0,colombiacomcel,1617.0,1617.0,CT
2013.0,Colombia,Colombia,1217.0,31.0,colombia,,11288.0,
2013.0,Colombia Coldeportes,Colombia,278.0,63.0,colombiacoldeportes,1141.0,1141.0,CT
2013.0,4-72 - Colombia,Colombia,270.0,65.0,472colombia,,11297.0,CT
2014.0,Colombia,Colombia,1665.0,31.0,colombia,,11288.0,
2014.0,4-72 - Colombia,Colombia,140.0,97.0,472colombia,,11297.0,CT
2015.0,Colombia,Colombia,1636.0,30.0,colombia,,11288.0,
2022.0,Team U Nantes Atlantique,France,174.0,74.0,teamu,,14242.0,CT
2023.0,CIC U Nantes Atlantique,France,237.0,66.0,teamu,,14242.0,CT
2024.0,CIC U Nantes Atlantique,France,130.0,83.0,teamu,,14242.0,CT
2018.0,Bicicletas Strongman - Colombia Coldeportes,Colombia,194.0,87.0,bicicletasstrongmancolombiacoldeportes,3045.0,3045.0,CT
2020.0,Colombia Tierra de Atletas - GW Bicicletas,Colombia,49.0,92.0,colombiatierradeatletasgwbicicletas,6363.0,6363.0,CT
2021.0,Colombia Tierra de Atletas - GW Bicicletas,Colombia,33.0,107.0,colombiatierradeatletasgwbicicletas,6363.0,6363.0,CLUB
2022.0,Colombia Tierra de Atletas - GW Shimano,Colombia,241.0,54.0,colombiatierradeatletasgwshimano,6363.0,6363.0,CT
2023.0,Colombia Pacte por el Deporte,Colombia,117.0,101.0,colombiapacteporeldeporte,6363.0,6363.0,CLUB
2023.0,Colombia Pacte por el Deporte - GW Shimano,Colombia,117.0,101.0,colombiapacteporeldeporte,6363.0,6363.0,CLUB
2024.0,Colombia Potencia de la Vida - Strongman,Colombia,17.0,161.0,colombiapotenciadelavidastrongman,6363.0,6363.0,CT
1934.0,Sport Lisboa e Faro,Portugal,71.0,64.0,sportlisboaefaro,,11299.0,
2021.0,Team NIPPO-Provence-PTS Conti,Switzerland,13.0,155.0,teamnippoprovenceptsconti,7813.0,7813.0,CT
1996.0,Gobernacion de Antioquia - Loteria de Medellin,Colombia,159.0,56.0,gobernaciondeantioquialoteriademedellin,,11300.0,
2011.0,Gobernacion de Antioquia - Indeportes Antiquia,Colombia,279.0,62.0,gobernaciondeantioquiaindeportesantiquia,,11301.0,
2012.0,Gobernacion de Antioquia - Indeportes Antioquia,Colombia,163.0,91.0,gobernaciondeantioquiaindeportesantioquia,,11302.0,
2003.0,Team Macandina - Kewa Rad - VC Gippingen,Switzerland,89.0,92.0,teammacandinakewaradvcgippingen,,11303.0,TT3
2004.0,VC Frankfurt Radteam - Brugelmann,Germany,82.0,98.0,vcfrankfurtradteambrugelmann,,11304.0,
2004.0,Team Macandina - Kewa Rad - VC Gippingen,Switzerland,35.0,115.0,teammacandinakewaradvcgippingen,,11303.0,TT3
2006.0,Selle Italia - Serramenti PVC Diquigiovanni,Italy,997.0,30.0,selleitaliaserramentipvcdiquigiovanni,,11305.0,
2007.0,Serramenti PVC Diquigiovanni - Selle Italia,Italy,732.0,36.0,serramentipvcdiquigiovanniselleitalia,,11306.0,
2008.0,Serramenti PVC Diquigiovanni - Androni Giocattoli,Venezuela,2978.0,24.0,serramentipvcdiquigiovanniandronigiocattoli,2925.0,2925.0,PCT
2009.0,Serramenti PVC Diquigiovanni - Androni Giocattoli,Venezuela,3749.0,21.0,serramentipvcdiquigiovanniandronigiocattoli,2925.0,2925.0,PCT
2010.0,Androni Giocattoli - Serramenti PVC Diquigiovanni,Italy,2775.0,25.0,andronigiocattoliserramentipvcdiquigiovanni,2925.0,2925.0,PCT
2023.0,VC Fukuoka,Japan,5.0,200.0,vcfukuoka,,11307.0,
2019.0,EF Education First,United States,13085.0,9.0,efeducationfirst,4000.0,4000.0,WT
2019.0,EF Pro Cycling,United States,13085.0,9.0,efprocycling,4000.0,4000.0,WT
2020.0,EF Pro Cycling,United States,8777.0,8.0,efprocycling,4000.0,4000.0,WT
2020.0,EF Education - Nippo,United States,8777.0,8.0,efeducationnippo,4000.0,4000.0,WT
1991.0,Poland Spring Water - Global,United States,105.0,58.0,polandspringwaterglobal,,11308.0,
2018.0,Amore & Vita - Prodir,Albania,82.0,149.0,amore&vitaprodir,3332.0,3332.0,CT
2019.0,Amore & Vita - Prodir,Latvia,195.0,77.0,amore&vitaprodir,3332.0,3332.0,CT
2020.0,Amore & Vita - Prodir,Latvia,94.0,61.0,amore&vitaprodir,3332.0,3332.0,CT
2020.0,Elkov - Kasper,Czech Republic,394.0,36.0,elkovkasper,1325.0,1325.0,CT
2021.0,Elkov - Kasper,Czech Republic,492.0,38.0,elkovkasper,1325.0,1325.0,CT
2022.0,Elkov - Kasper,Czech Republic,459.0,39.0,elkovkasper,1325.0,1325.0,CT
2023.0,Elkov - Kasper,Czech Republic,301.0,54.0,elkovkasper,1325.0,1325.0,CT
2024.0,Elkov - Kasper,Czech Republic,161.0,64.0,elkovkasper,1325.0,1325.0,CT
2021.0,EF Education-EasyPost,United States,10280.0,8.0,efeducationeasypost,4000.0,4000.0,WT
2022.0,EF Education-EasyPost,United States,9927.0,11.0,efeducationeasypost,4000.0,4000.0,WT
2023.0,EF Education-EasyPost,United States,11470.0,10.0,efeducationeasypost,4000.0,4000.0,WT
2024.0,EF Education-EasyPost,United States,9535.0,11.0,efeducationeasypost,4000.0,4000.0,WT
2018.0,BEAT Cycling,Netherlands,137.0,107.0,beatcycling,4861.0,4861.0,CT
2019.0,BEAT Cycling,Netherlands,268.0,68.0,beatcycling,4861.0,4861.0,CT
2020.0,BEAT Cycling,Netherlands,37.0,111.0,beatcycling,4861.0,4861.0,CT
2021.0,BEAT Cycling,Netherlands,109.0,84.0,beatcycling,4861.0,4861.0,CT
2022.0,BEAT Cycling,Netherlands,93.0,100.0,beatcycling,4861.0,4861.0,CT
2023.0,BEAT Cycling,Netherlands,60.0,132.0,beatcycling,4861.0,4861.0,CT
2024.0,BEAT Cycling,Netherlands,24.0,145.0,beatcycling,4861.0,4861.0,CT
2012.0,Start Cycling Team - Atacama Flowery Desert,Paraguay,21.0,171.0,startcyclingteamatacamaflowerydesert,1721.0,1721.0,CT
2019.0,Start Cycling Team,Bolivia,41.0,167.0,startcyclingteam,1721.0,1721.0,CT
2021.0,Start Cycling Team,Venezuela,43.0,123.0,startcyclingteam,1721.0,1721.0,CT
2022.0,Start Cycling Team,Venezuela,15.0,183.0,startcyclingteam,1721.0,1721.0,CT
2019.0,Equipo Kern Pharma,Spain,164.0,47.0,equipokernpharma,7807.0,7807.0,PRT
2020.0,Equipo Kern Pharma,Spain,164.0,47.0,equipokernpharma,7807.0,7807.0,CT
2021.0,Equipo Kern Pharma,Spain,887.0,34.0,equipokernpharma,7807.0,7807.0,PRT
2022.0,Equipo Kern Pharma,Spain,1436.0,28.0,equipokernpharma,7807.0,7807.0,PRT
2023.0,Equipo Kern Pharma,Spain,1433.0,29.0,equipokernpharma,7807.0,7807.0,PRT
2024.0,Equipo Kern Pharma,Spain,2123.0,25.0,equipokernpharma,7807.0,7807.0,PRT
2013.0,Team Novo Nordisk,United States,11.0,174.0,teamnovonordisk,1430.0,1430.0,PCT
2014.0,Team Novo Nordisk,United States,64.0,141.0,teamnovonordisk,1430.0,1430.0,PCT
2015.0,Team Novo Nordisk,United States,217.0,79.0,teamnovonordisk,1430.0,1430.0,PCT
2016.0,Team Novo Nordisk,United States,275.0,58.0,teamnovonordisk,1430.0,1430.0,PCT
2017.0,Team Novo Nordisk,United States,486.0,46.0,teamnovonordisk,1430.0,1430.0,PCT
2018.0,Team Novo Nordisk,United States,247.0,75.0,teamnovonordisk,1430.0,1430.0,PCT
2019.0,Team Novo Nordisk,United States,388.0,48.0,teamnovonordisk,1430.0,1430.0,PCT
2020.0,Team Novo Nordisk,United States,47.0,96.0,teamnovonordisk,1430.0,1430.0,PRT
2021.0,Team Novo Nordisk,United States,163.0,73.0,teamnovonordisk,1430.0,1430.0,PRT
2022.0,Team Novo Nordisk,United States,78.0,109.0,teamnovonordisk,1430.0,1430.0,PRT
2023.0,Team Novo Nordisk,United States,326.0,52.0,teamnovonordisk,1430.0,1430.0,PRT
2024.0,Team Novo Nordisk,United States,92.0,86.0,teamnovonordisk,1430.0,1430.0,PRT
2017.0,Team Sapura Cycling,Malaysia,108.0,123.0,teamsapuracycling,3933.0,3933.0,CT
2018.0,Team Sapura Cycling,Malaysia,146.0,104.0,teamsapuracycling,3933.0,3933.0,CT
2019.0,Team Sapura Cycling,Malaysia,356.0,52.0,teamsapuracycling,3933.0,3933.0,CT
2020.0,Team Sapura Cycling,Malaysia,154.0,49.0,teamsapuracycling,3933.0,3933.0,CT
2021.0,Team Sapura Cycling,Malaysia,43.0,124.0,teamsapuracycling,3933.0,3933.0,CT
2022.0,Team Sapura Cycling,Malaysia,36.0,157.0,teamsapuracycling,3933.0,3933.0,CT
2023.0,Team Sapura Cycling,Malaysia,38.0,153.0,teamsapuracycling,3933.0,3933.0,CT
2019.0,Wildlife Generation Pro Cycling p/b Maxxis,United States,57.0,155.0,wildlifegenerationprocyclingp/bmaxxis,,11309.0,
2020.0,Wildlife Generation Pro Cycling,United States,0.0,209.0,wildlifegenerationprocycling,1227.0,1227.0,CT
2021.0,Wildlife Generation Pro Cycling,United States,87.0,95.0,wildlifegenerationprocycling,1227.0,1227.0,CT
2022.0,Wildlife Generation Pro Cycling,United States,145.0,81.0,wildlifegenerationprocycling,1227.0,1227.0,CT
2008.0,Groupe Gobert.com.ct,Belgium,87.0,118.0,groupegobert.com.ct,1208.0,1208.0,CT
2014.0,Wanty - Groupe Gobert,Belgium,3545.0,22.0,wantygroupegobert,1490.0,1490.0,PCT
2015.0,Wanty - Groupe Gobert,Belgium,2643.0,25.0,wantygroupegobert,1490.0,1490.0,PCT
2016.0,Wanty - Groupe Gobert,Belgium,3594.0,22.0,wantygroupegobert,1490.0,1490.0,PCT
2017.0,Wanty - Groupe Gobert,Belgium,3681.0,20.0,wantygroupegobert,1490.0,1490.0,PCT
2018.0,Wanty - Groupe Gobert,Belgium,3675.0,20.0,wantygroupegobert,1490.0,1490.0,PCT
2019.0,Wanty - Gobert Cycling Team,Belgium,4126.0,20.0,wantygobertcyclingteam,1490.0,1490.0,PCT
2019.0,Circus - Wanty Gobert,Belgium,4126.0,20.0,circuswantygobert,1490.0,1490.0,PCT
2020.0,Circus - Wanty Gobert,Belgium,2670.0,23.0,circuswantygobert,1490.0,1490.0,PRT
2020.0,Intermarché - Wanty - Gobert Matériaux,Belgium,2670.0,23.0,intermarchéwantygobertmatériaux,1490.0,1490.0,PRT
1999.0,Team Leonardo - Coast,Germany,120.0,68.0,teamleonardocoast,,11310.0,
2000.0,Team Coast,Germany,464.0,52.0,teamcoast,1376.0,1376.0,TT2
2001.0,Team Coast - Buffalo,Germany,4362.0,21.0,teamcoastbuffalo,,11311.0,
2002.0,Team Coast,Germany,9123.0,11.0,teamcoast,1376.0,1376.0,TT1
2018.0,Australian Cycling Academy - Ride Sunshine Coast,Australia,137.0,108.0,australiancyclingacademyridesunshinecoast,4892.0,4892.0,CT
2019.0,Pro Racing Sunshine Coast,Australia,154.0,86.0,proracingsunshinecoast,4892.0,4892.0,CT
2019.0,ACA Pro Racing Sunshine Coast,Australia,154.0,86.0,acaproracingsunshinecoast,4892.0,4892.0,CT
2020.0,ACA Pro Racing Sunshine Coast,Australia,38.0,109.0,acaproracingsunshinecoast,4892.0,4892.0,CT
2021.0,ACA Pro Racing Sunshine Coast,Australia,35.0,133.0,acaproracingsunshinecoast,4892.0,4892.0,CT
2022.0,ACA Pro Racing Sunshine Coast,Australia,90.0,101.0,acaproracingsunshinecoast,4892.0,4892.0,CT
2015.0,Kinan Cycling Team,Japan,8.0,203.0,kinancyclingteam,,11312.0,CT
2016.0,Kinan Cycling Team,Japan,95.0,116.0,kinancyclingteam,,11312.0,CT
2017.0,Kinan Cycling Team,Japan,127.0,107.0,kinancyclingteam,,11312.0,CT
2018.0,Kinan Cycling Team,Japan,146.0,103.0,kinancyclingteam,,11312.0,CT
2019.0,Kinan Cycling Team,Japan,108.0,112.0,kinancyclingteam,,11312.0,CT
2020.0,Kinan Cycling Team,Japan,13.0,143.0,kinancyclingteam,,11312.0,CT
2021.0,Kinan Cycling Team,Japan,45.0,119.0,kinancyclingteam,,11312.0,CT
2017.0,Interpro Cycling Academy,Japan,27.0,185.0,interprocyclingacademy,3910.0,3910.0,CT
2019.0,Swiss Racing Academy,Switzerland,437.0,46.0,swissracingacademy,5649.0,5649.0,CT
2019.0,Interpro Cycling Academy,Japan,128.0,97.0,interprocyclingacademy,3910.0,3910.0,CT
2020.0,Bahrain Cycling Academy,Bahrain,40.0,105.0,bahraincyclingacademy,,11313.0,CT
2020.0,Swiss Racing Academy,Switzerland,39.0,106.0,swissracingacademy,5649.0,5649.0,CT
2020.0,Skol - Adrien Cycling Academy,Rwanda,36.0,112.0,skoladriencyclingacademy,,11314.0,
2020.0,Cambodia Cycling Academy,Cambodja,12.0,146.0,cambodiacyclingacademy,,11315.0,CT
2021.0,Swiss Racing Academy,Switzerland,217.0,60.0,swissracingacademy,5649.0,5649.0,CT
2021.0,Skol - Adrien Cycling Academy,Rwanda,76.0,98.0,skoladriencyclingacademy,,11314.0,
2021.0,Cycling Academy Trencin,Slovakia,34.0,134.0,cyclingacademytrencin,,11316.0,
2021.0,Cambodia Cycling Academy,Cambodja,31.0,137.0,cambodiacyclingacademy,,11315.0,CT
2021.0,Bahrain Cycling Academy,Bahrain,0.0,199.0,bahraincyclingacademy,,11313.0,CT
2022.0,Bahrain Cycling Academy,Bahrain,35.0,159.0,bahraincyclingacademy,,11313.0,CT
2010.0,Trek Livestrong U23,United States,246.0,70.0,treklivestrongu23,,11317.0,
2011.0,Trek Livestrong U23,United States,181.0,84.0,treklivestrongu23,,11317.0,
2016.0,Team Giant Scatto U23,Denmark,20.0,186.0,teamgiantscattou23,,11318.0,CT
2021.0,Premier Tech U23 Cycling Project,Canada,68.0,101.0,premiertechu23cyclingproject,,11319.0,CT
2022.0,Premier Tech U23 Cycling Project,Canada,166.0,77.0,premiertechu23cyclingproject,,11319.0,CT
2023.0,Tudor Pro Cycling Team U23,Switzerland,227.0,68.0,tudorprocyclingteamu23,,11320.0,CT
2006.0,Cyclingteam Jo Piels,Netherlands,40.0,137.0,cyclingteamjopiels,1153.0,1153.0,CT
2007.0,Cyclingteam Jo Piels,Netherlands,57.0,133.0,cyclingteamjopiels,1153.0,1153.0,CT
2008.0,Cyclingteam Jo Piels,Netherlands,41.0,143.0,cyclingteamjopiels,1153.0,1153.0,CT
2009.0,Cyclingteam Jo Piels,Netherlands,63.0,128.0,cyclingteamjopiels,1153.0,1153.0,CT
2010.0,Cyclingteam Jo Piels,Netherlands,120.0,113.0,cyclingteamjopiels,1153.0,1153.0,CT
2011.0,Cyclingteam Jo Piels,Netherlands,138.0,101.0,cyclingteamjopiels,1153.0,1153.0,CT
2011.0,Cyclingteam de Rijke,Netherlands,128.0,106.0,cyclingteamderijke,1473.0,1473.0,CT
2012.0,Cyclingteam de Rijke - Shanks,Netherlands,192.0,80.0,cyclingteamderijkeshanks,1473.0,1473.0,CT
2012.0,Metec Continental Cyclingteam,Netherlands,54.0,142.0,meteccontinentalcyclingteam,,11321.0,CT
2012.0,Cyclingteam Jo Piels,Netherlands,40.0,155.0,cyclingteamjopiels,1153.0,1153.0,CT
2013.0,Cyclingteam Jo Piels,Netherlands,278.0,64.0,cyclingteamjopiels,1153.0,1153.0,CT
2013.0,Metec - TKH Continental Cyclingteam,Netherlands,193.0,79.0,metectkhcontinentalcyclingteam,,11322.0,CT
2014.0,Cyclingteam Jo Piels,Netherlands,352.0,50.0,cyclingteamjopiels,1153.0,1153.0,CT
2014.0,Metec - TKH Continental Cyclingteam,Netherlands,332.0,54.0,metectkhcontinentalcyclingteam,,11322.0,CT
2014.0,Cyclingteam de Rijke,Netherlands,242.0,65.0,cyclingteamderijke,1473.0,1473.0,CT
2015.0,Cyclingteam Jo Piels,Netherlands,267.0,70.0,cyclingteamjopiels,1153.0,1153.0,CT
2015.0,Metec - TKH Continental Cyclingteam p/b Mantel,Netherlands,204.0,84.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2015.0,Cyclingteam Join's - de Rijke,Netherlands,171.0,97.0,cyclingteamjoin'sderijke,1473.0,1473.0,CT
2016.0,Cyclingteam Join-s / De Rijke,Netherlands,267.0,61.0,cyclingteamjoins/derijke,,11324.0,
2016.0,Cyclingteam Jo Piels,Netherlands,206.0,71.0,cyclingteamjopiels,1153.0,1153.0,CT
2016.0,Metec - TKH Continental Cyclingteam p/b Mantel,Netherlands,146.0,91.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2017.0,Metec - TKH Continental Cyclingteam p/b Mantel,Netherlands,169.0,90.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2018.0,Alecto Cyclingteam,Netherlands,165.0,96.0,alectocyclingteam,,11325.0,CT
2018.0,Metec - TKH Continental Cyclingteam p/b Mantel,Netherlands,99.0,137.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2019.0,Metec - TKH Continental Cyclingteam p/b Mantel,Netherlands,262.0,69.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2019.0,Alecto Cyclingteam,Netherlands,122.0,100.0,alectocyclingteam,,11325.0,CT
2020.0,Metec - TKH Continental Cyclingteam p/b Mantel,Netherlands,24.0,125.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2021.0,Metec - SOLARWATT p/b Mantel,Netherlands,97.0,91.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2022.0,Metec - SOLARWATT p/b Mantel,Netherlands,218.0,61.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2023.0,Metec - SOLARWATT p/b Mantel,Netherlands,188.0,78.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2024.0,Metec - SOLARWATT p/b Mantel,Netherlands,284.0,54.0,metectkhcontinentalcyclingteamp/bmantel,,11323.0,CT
2020.0,VolkerWessels Cyclingteam,Netherlands,189.0,68.0,volkerwesselscyclingteam,,11326.0,CT
2021.0,VolkerWessels Cycling Team,Netherlands,189.0,68.0,volkerwesselscyclingteam,,11326.0,CT
2022.0,VolkerWessels Cycling Team,Netherlands,390.0,41.0,volkerwesselscyclingteam,,11326.0,CT
2023.0,VolkerWessels Cycling Team,Netherlands,196.0,73.0,volkerwesselscyclingteam,,11326.0,CT
2024.0,VolkerWessels Cycling Team,Netherlands,107.0,81.0,volkerwesselscyclingteam,,11326.0,CT
2004.0,Radclub - Resch & Frisch Eybl Wels,Austria,45.0,112.0,radclubresch&frischeyblwels,,11327.0,TT3
2006.0,RC Arbö Resch & Frisch Wels,Austria,20.0,153.0,rcarböresch&frischwels,,11328.0,
2007.0,RC Arbö Resch & Frisch Gourmetfein Wels,Austria,110.0,105.0,rcarböresch&frischgourmetfeinwels,,11329.0,
2008.0,RC Arbö Wels Gourmetfein,Austria,185.0,83.0,rcarböwelsgourmetfein,,11330.0,
2009.0,RC Arbö Wels Gourmetfein,Austria,91.0,117.0,rcarböwelsgourmetfein,,11330.0,
2010.0,Arbö Gourmetfein Wels,Austria,137.0,105.0,arbögourmetfeinwels,,11331.0,
2011.0,RC Arbö Gourmetfein Wels,Austria,145.0,97.0,rcarbögourmetfeinwels,,11332.0,
2012.0,RC Arbö Wels Gourmetfein,Austria,368.0,54.0,rcarböwelsgourmetfein,,11330.0,
2014.0,Team Gourmetfein Simplon Wels,Austria,272.0,62.0,teamgourmetfeinsimplonwels,1337.0,1337.0,CT
2015.0,Team Felbermayr - Simplon Wels,Austria,330.0,57.0,teamfelbermayrsimplonwels,1337.0,1337.0,CT
2016.0,Team Felbermayr - Simplon Wels,Austria,207.0,70.0,teamfelbermayrsimplonwels,1337.0,1337.0,CT
2017.0,Pauwels Sauzen - Vastgoedservice Continental Team,Belgium,234.0,72.0,pauwelssauzenvastgoedservicecontinentalteam,,11333.0,CT
2017.0,Team Felbermayr - Simplon Wels,Austria,216.0,77.0,teamfelbermayrsimplonwels,1337.0,1337.0,CT
2018.0,Team Felbermayr - Simplon Wels,Austria,592.0,44.0,teamfelbermayrsimplonwels,1337.0,1337.0,CT
2018.0,Pauwels Sauzen - Vastgoedservice Continental Team,Belgium,117.0,125.0,pauwelssauzenvastgoedservicecontinentalteam,,11333.0,CT
2019.0,Team Felbermayr - Simplon Wels,Austria,84.0,137.0,teamfelbermayrsimplonwels,1337.0,1337.0,CT
2019.0,Pauwels Sauzen - Vastgoedservice Continental Team,Belgium,8.0,203.0,pauwelssauzenvastgoedservicecontinentalteam,,11333.0,CT
2020.0,Team Felbermayr - Simplon Wels,Austria,62.0,85.0,teamfelbermayrsimplonwels,1337.0,1337.0,CT
2021.0,Team Felbermayr - Simplon Wels,Austria,99.0,90.0,teamfelbermayrsimplonwels,1337.0,1337.0,CT
2022.0,Team Felbermayr - Simplon Wels,Austria,45.0,143.0,teamfelbermayrsimplonwels,1337.0,1337.0,CT
2023.0,Team Felbermayr - Simplon Wels,Austria,101.0,107.0,teamfelbermayrsimplonwels,1337.0,1337.0,CT
2001.0,Crédit Agricole Espoirs,France,76.0,83.0,créditagricoleespoirs,,11334.0,
2002.0,Crédit Agricole Espoirs,France,119.0,84.0,créditagricoleespoirs,,11334.0,
2003.0,Crédit Agricole Espoirs,France,91.0,89.0,créditagricoleespoirs,,11334.0,
2003.0,Stichting Wielerontwikkeling Espoirs - Moser - AH,Netherlands,6.0,123.0,stichtingwielerontwikkelingespoirsmoserah,,11335.0,
2004.0,Crédit Agricole Espoirs,France,61.0,106.0,créditagricoleespoirs,,11334.0,
1894.0,Pédale de Saint-Gervais,Switzerland,16.0,6.0,pédaledesaintgervais,,11336.0,
1899.0,C.C. Saint-Paul,France,0.0,4.0,c.c.saintpaul,,11337.0,
1901.0,Pédale de Saint-Gervais,Switzerland,27.0,8.0,pédaledesaintgervais,,11336.0,
1902.0,Pédale de Saint-Gervais,Switzerland,47.0,4.0,pédaledesaintgervais,,11336.0,
1903.0,Maino,Italy,201.0,8.0,maino,,11338.0,
1903.0,Pédale de Saint-Gervais,Switzerland,0.0,12.0,pédaledesaintgervais,,11336.0,
1904.0,Maino,Italy,192.0,18.0,maino,,11338.0,
1904.0,Pédale de Saint-Gervais,Switzerland,33.0,29.0,pédaledesaintgervais,,11336.0,
1905.0,Maino,Italy,912.0,8.0,maino,,11338.0,
1905.0,Sociedad Ciclista Bilbaina,Spain,19.0,17.0,sociedadciclistabilbaina,,11339.0,
1906.0,Maino,Italy,856.0,6.0,maino,,11338.0,
1906.0,F.A. Vizcaina,Spain,27.0,23.0,f.a.vizcaina,,11340.0,
1907.0,Maino,Italy,530.0,9.0,maino,,11338.0,
1907.0,Sociedad Ciclista Bilbaina,Spain,0.0,22.0,sociedadciclistabilbaina,,11339.0,
1907.0,F.A. Vizcaina,Spain,0.0,23.0,f.a.vizcaina,,11340.0,
1908.0,Maino,Italy,2144.0,6.0,maino,,11338.0,
1908.0,Sociedad Ciclista Bilbaina,Spain,94.0,18.0,sociedadciclistabilbaina,,11339.0,
1908.0,F.A. Vizcaina,Spain,73.0,21.0,f.a.vizcaina,,11340.0,
1908.0,Lenain,France,0.0,34.0,lenain,,11341.0,
1909.0,F.A. Vizcaina,Spain,158.0,37.0,f.a.vizcaina,,11340.0,
1909.0,Sociedad Ciclista Bilbaina,Spain,27.0,59.0,sociedadciclistabilbaina,,11339.0,
1910.0,Sociedad Ciclista Bilbaina,Spain,35.0,38.0,sociedadciclistabilbaina,,11339.0,
1910.0,Lenain,France,6.0,45.0,lenain,,11341.0,
1911.0,Lenain,France,315.0,19.0,lenain,,11341.0,
1911.0,Sociedad Ciclista Bilbaina,Spain,146.0,25.0,sociedadciclistabilbaina,,11339.0,
1912.0,Maino,Italy,1820.0,13.0,maino,,11338.0,
1912.0,Sociedad Ciclista Bilbaina,Spain,181.0,35.0,sociedadciclistabilbaina,,11339.0,
1913.0,Maino,Italy,5594.0,3.0,maino,,11338.0,
1913.0,Sociedad Ciclista Bilbaina,Spain,128.0,23.0,sociedadciclistabilbaina,,11339.0,
1914.0,Maino - Dunlop,Italy,5444.0,3.0,mainodunlop,,11342.0,
1915.0,Maino,Italy,166.0,7.0,maino,,11338.0,
1916.0,Maino,Italy,597.0,1.0,maino,,11338.0,
1917.0,Maino,Italy,608.0,3.0,maino,,11338.0,
1921.0,Sociedad Ciclista Bilbaina,Spain,0.0,21.0,sociedadciclistabilbaina,,11339.0,
1922.0,Maino - Bergougnan,Italy,2967.0,7.0,mainobergougnan,,11343.0,
1922.0,Sociedad Ciclista Bilbaina,Spain,42.0,27.0,sociedadciclistabilbaina,,11339.0,
1923.0,Maino,Italy,7277.0,3.0,maino,,11338.0,
1923.0,Sociedad Ciclista Bilbaina,Spain,104.0,40.0,sociedadciclistabilbaina,,11339.0,
1923.0,Pédale de Saint-Gervais,Switzerland,10.0,52.0,pédaledesaintgervais,,11336.0,
1924.0,Maino,Italy,5563.0,4.0,maino,,11338.0,
1924.0,Sociedad Ciclista Bilbaina,Spain,127.0,40.0,sociedadciclistabilbaina,,11339.0,
1925.0,Sociedad Ciclista Bilbaina,Spain,27.0,51.0,sociedadciclistabilbaina,,11339.0,
1925.0,Pédale de Saint-Gervais,Switzerland,0.0,76.0,pédaledesaintgervais,,11336.0,
1926.0,Sociedad Ciclista Bilbaina,Spain,16.0,51.0,sociedadciclistabilbaina,,11339.0,
1927.0,Maino,France,110.0,35.0,maino,,11338.0,
1927.0,Sociedad Ciclista Bilbaina,Spain,0.0,62.0,sociedadciclistabilbaina,,11339.0,
1928.0,Maino - Dunlop,Italy,4091.0,7.0,mainodunlop,,11342.0,
1928.0,Sociedad Ciclista Bilbaina,Spain,0.0,84.0,sociedadciclistabilbaina,,11339.0,
1928.0,Main d'Or,Belgium,0.0,91.0,maind'or,,11344.0,
1928.0,Pédale de Saint-Gervais,Switzerland,0.0,117.0,pédaledesaintgervais,,11336.0,
1929.0,Maino - Clément,Italy,4225.0,7.0,mainoclément,,11345.0,
1929.0,Sociedad Ciclista Bilbaina,Spain,186.0,28.0,sociedadciclistabilbaina,,11339.0,
1930.0,Maino - Clément,Italy,8574.0,2.0,mainoclément,,11345.0,
